jaw,depth,force
-137.08333333333334,-0.001,0.53085173198879942
-137.08333333333334,-0.001,0.37490747135870761
-137.08333333333334,-0.001,0.3944365503815257
-137.08333333333334,-0.0015,0.87407708796443295
-137.08333333333334,-0.0015,0.84979634187219921
-137.08333333333334,-0.0015,0.75295150962129842
-137.08333333333334,-0.0015,0.67668553782810081
-137.08333333333334,-0.0015,0.84325784868759646
-137.08333333333334,-0.0015,0.71167746174786417
-137.08333333333334,-0.0015,0.69107587064676612
-137.08333333333334,-0.0015,0.66609267304061193
-137.08333333333334,-0.0015,0.59279125207296857
-137.08333333333334,-0.0015,0.87814325113562619
-137.08333333333334,-0.0015,0.42283374792703143
-137.08333333333334,-0.002,1.0207925887802367
-137.08333333333334,-0.002,0.83013352335734636
-137.08333333333334,-0.002,0.79933665008291865
-137.08333333333334,-0.002,0.76897248657642803
-137.08333333333334,-0.002,0.94722605270747717
-137.08333333333334,-0.002,0.96358417701701271
-137.08333333333334,-0.002,0.92551981012151874
-137.08333333333334,-0.002,0.89415687519847564
-137.08333333333334,-0.002,0.78008234688625833
-137.08333333333334,-0.002,0.70792753035993905
-137.08333333333334,-0.002,0.57856196687562744
-135.0,-0.0,0.41419794964571094
-135.0,-0.0,0.44532545605306806
-135.0,-0.0,0.4576077943615256
-135.0,-0.0,0.46507048092868974
-135.0,-0.0,0.43952650540401428
-135.0,-0.0,0.53487099733715238
-135.0,-0.0,0.44730491563919528
-135.0,-0.0,0.37765153494579362
-135.0,-0.0,0.34597844112769494
-135.0,-0.0,0.18787956767884706
-135.0,-0.0,0.16890232382391845
-135.0,-0.0005,0.55484172055006398
-135.0,-0.0005,0.55547781923714767
-135.0,-0.0005,0.49264573120828881
-135.0,-0.0005,0.46864745421827048
-135.0,-0.0005,0.64492798866042877
-135.0,-0.0005,0.63676282605287593
-135.0,-0.0005,0.59597581711694692
-135.0,-0.0005,0.58141583747927017
-135.0,-0.0005,0.35416449222419383
-135.0,-0.0005,0.50642620232172475
-135.0,-0.0005,0.23942389961022914
-135.0,-0.001,0.73438365764720048
-135.0,-0.001,0.6796880633066551
-135.0,-0.001,0.69008926537465309
-135.0,-0.001,0.53909747475173597
-135.0,-0.001,0.64500772002058682
-135.0,-0.001,0.6540411151788228
-135.0,-0.001,0.80310530445567541
-135.0,-0.001,0.69722041964092585
-135.0,-0.001,0.45627438286708533
-135.0,-0.001,0.60412559842297953
-135.0,-0.001,0.3809583775911346
-135.0,-0.0015,0.7750128667009778
-135.0,-0.0015,0.84221263455284123
-135.0,-0.0015,0.78116118840218496
-135.0,-0.0015,0.67642656125097189
-135.0,-0.0015,0.82465259907359745
-135.0,-0.0015,0.85397508699671043
-135.0,-0.0015,0.79874585406301823
-135.0,-0.0015,0.89233900427930268
-135.0,-0.0015,0.74364413626270132
-135.0,-0.0015,0.63132797195587187
-135.0,-0.0015,0.46733568183925089
-135.0,-0.002,0.90727105485047255
-135.0,-0.002,1.0269428718476581
-135.0,-0.002,0.82439526505404026
-135.0,-0.002,0.92941327843540911
-135.0,-0.002,1.0012631267725933
-135.0,-0.002,0.98603675463263385
-135.0,-0.002,0.80853253906549427
-135.0,-0.002,0.81844917093691949
-135.0,-0.002,0.88153755164737668
-135.0,-0.002,0.71472388607220705
-135.0,-0.002,0.56656820066335001
-132.91666666666666,-0.0,0.48488279605109247
-132.91666666666666,-0.0,0.4180922311519325
-132.91666666666666,-0.0,0.38519665821834215
-132.91666666666666,-0.0,0.47162624378109463
-132.91666666666666,-0.0,0.40992025108256919
-132.91666666666666,-0.0,0.38297039393197951
-132.91666666666666,-0.0,0.49840452907874433
-132.91666666666666,-0.0,0.43176844413614091
-132.91666666666666,-0.0,0.47277406073082845
-132.91666666666666,-0.0,0.30855234696084777
-132.91666666666666,-0.0,0.23657752902155893
-132.91666666666666,-0.0005,0.63632359038142616
-132.91666666666666,-0.0005,0.54724652599073598
-132.91666666666666,-0.0005,0.48854782690321963
-132.91666666666666,-0.0005,0.5553056634635043
-132.91666666666666,-0.0005,0.48258706467661677
-132.91666666666666,-0.0005,0.51763825798543528
-132.91666666666666,-0.0005,0.47328461857379756
-132.91666666666666,-0.0005,0.50712695580070655
-132.91666666666666,-0.0005,0.4101376654976483
-132.91666666666666,-0.0005,0.506241718772243
-132.91666666666666,-0.0005,0.31558458623974761
-132.91666666666666,-0.001,0.76055069480185278
-132.91666666666666,-0.001,0.64982881693481609
-132.91666666666666,-0.001,0.58434905681487603
-132.91666666666666,-0.001,0.68185795162120444
-132.91666666666666,-0.001,0.66487390633041699
-132.91666666666666,-0.001,0.63526891252955076
-132.91666666666666,-0.001,0.66202839966832505
-132.91666666666666,-0.001,0.59220277920741116
-132.91666666666666,-0.001,0.48507547058376854
-132.91666666666666,-0.001,0.52065105506948006
-132.91666666666666,-0.001,0.35285640761708681
-132.91666666666666,-0.0015,0.89322061738263903
-132.91666666666666,-0.0015,0.87735460627895034
-132.91666666666666,-0.0015,0.67271109602391554
-132.91666666666666,-0.0015,0.6697894176914172
-132.91666666666666,-0.0015,0.83085434894493038
-132.91666666666666,-0.0015,0.76220460199004958
-132.91666666666666,-0.0015,0.94073386600069198
-132.91666666666666,-0.0015,0.78305612892981902
-132.91666666666666,-0.0015,0.66428203808543473
-132.91666666666666,-0.0015,0.79925891376451075
-132.91666666666666,-0.0015,0.41870634975028576
-132.91666666666666,-0.002,0.99643806827929304
-132.91666666666666,-0.002,0.88766544127541169
-132.91666666666666,-0.002,0.89847149929888415
-132.91666666666666,-0.002,0.76284096757591358
-132.91666666666666,-0.002,0.95543117744610284
-132.91666666666666,-0.002,1.183509535655058
-132.91666666666666,-0.002,0.92004531538113654
-132.91666666666666,-0.002,0.8412804856834708
-132.91666666666666,-0.002,0.84856965174129351
-132.91666666666666,-0.002,0.67318579516212051
-132.91666666666666,-0.002,0.75270200720535252
-130.83333333333334,-0.0,0.41928378938640143
-130.83333333333334,-0.0,0.48241296669238926
-130.83333333333334,-0.0,0.45232623116302534
-130.83333333333334,-0.0,0.48093657617708541
-130.83333333333334,-0.0,0.43612132996986896
-130.83333333333334,-0.0,0.53582611418432313
-130.83333333333334,-0.0,0.48961403175206775
-130.83333333333334,-0.0,0.38412106135986723
-130.83333333333334,-0.0,0.41221651482845523
-130.83333333333334,-0.0,0.4252694859038143
-130.83333333333334,-0.0,0.18799618926643383
-130.83333333333334,-0.0005,0.58940012036233058
-130.83333333333334,-0.0005,0.57964739535698295
-130.83333333333334,-0.0005,0.53464561251712439
-130.83333333333334,-0.0005,0.44751959626328791
-130.83333333333334,-0.0005,0.65510986733001642
-130.83333333333334,-0.0005,0.55633545558918684
-130.83333333333334,-0.0005,0.66644572170204885
-130.83333333333334,-0.0005,0.48099925902402885
-130.83333333333334,-0.0005,0.45600788484269938
-130.83333333333334,-0.0005,0.39405779075636316
-130.83333333333334,-0.0005,0.30477819237147591
-130.83333333333334,-0.001,0.77127383913764502
-130.83333333333334,-0.001,0.70121937779457144
-130.83333333333334,-0.001,0.65097575502767846
-130.83333333333334,-0.001,0.68244713930348255
-130.83333333333334,-0.001,0.67754975124378114
-130.83333333333334,-0.001,0.75605493706331739
-130.83333333333334,-0.001,0.69667288557213936
-130.83333333333334,-0.001,0.77102468427095316
-130.83333333333334,-0.001,0.51752296211251425
-130.83333333333334,-0.001,0.49974087893864022
-130.83333333333334,-0.001,0.29207089552238802
-130.83333333333334,-0.0015,0.90748675974963888
-130.83333333333334,-0.0015,0.84679291111115051
-130.83333333333334,-0.0015,0.72082815091210617
-130.83333333333334,-0.0015,0.74550034966430467
-130.83333333333334,-0.0015,0.83289282752902172
-130.83333333333334,-0.0015,0.96122345359391304
-130.83333333333334,-0.0015,0.87890735004224174
-130.83333333333334,-0.0015,0.71958161730610959
-130.83333333333334,-0.0015,0.57680565702953746
-130.83333333333334,-0.0015,0.86362458540630183
-130.83333333333334,-0.0015,0.52617158960442545
-130.83333333333334,-0.002,0.92290194770178502
-130.83333333333334,-0.002,1.031564349523733
-130.83333333333334,-0.002,0.98753529051528033
-130.83333333333334,-0.002,0.89711666816364311
-130.83333333333334,-0.002,0.88285069259635318
-130.83333333333334,-0.002,0.95001554726368143
-130.83333333333334,-0.002,1.1222232465012731
-130.83333333333334,-0.002,0.8498433633969189
-130.83333333333334,-0.002,0.88348579682233996
-130.83333333333334,-0.002,0.7560232056500712
-130.83333333333334,-0.002,0.56102716046423839
-128.75,-0.0,0.4391025641025641
-128.75,-0.0,0.45569356017117202
-128.75,-0.0,0.3839102980082863
-128.75,-0.0,0.48433872305140968
-128.75,-0.0,0.54409943290540308
-128.75,-0.0,0.43766335892998776
-128.75,-0.0,0.45013568521031211
-128.75,-0.0,0.43468892524517633
-128.75,-0.0,0.40621828150218808
-128.75,-0.0,0.22491708126036489
-128.75,-0.0,0.23183905646592207
-128.75,-0.0005,0.5774075482460308
-128.75,-0.0005,0.64055522121574837
-128.75,-0.0005,0.56307168808408781
-128.75,-0.0005,0.512177203713164
-128.75,-0.0005,0.6775193090491598
-128.75,-0.0005,0.52580184185455703
-128.75,-0.0005,0.61910769891549444
-128.75,-0.0005,0.51368159203980102
-128.75,-0.0005,0.38656190876602908
-128.75,-0.0005,0.342337607735968
-128.75,-0.0005,0.33622956645344704
-128.75,-0.001,0.76794920325906713
-128.75,-0.001,0.71712242980899688
-128.75,-0.001,0.70862035973976267
-128.75,-0.001,0.65131510280764005
-128.75,-0.001,0.57974543195977002
-128.75,-0.001,0.70670483391952321
-128.75,-0.001,0.73036541430777158
-128.75,-0.001,0.57833459285849209
-128.75,-0.001,0.51605764282038091
-128.75,-0.001,0.4753216675244466
-128.75,-0.001,0.32516661973153088
-128.75,-0.0015,0.82819745611564799
-128.75,-0.0015,0.83575283957570645
-128.75,-0.0015,0.82470406587750889
-128.75,-0.0015,0.63332296849087877
-128.75,-0.0015,0.76469377251672666
-128.75,-0.0015,0.89668325041459374
-128.75,-0.0015,0.99595771144278622
-128.75,-0.0015,0.90192267827529049
-128.75,-0.0015,0.63985824252053081
-128.75,-0.0015,0.46677817807514166
-128.75,-0.0015,0.38903757076685547
-128.75,-0.002,0.87822574521400898
-128.75,-0.002,0.96237987563595251
-128.75,-0.002,0.87313432835820914
-128.75,-0.002,0.83185795162120446
-128.75,-0.002,0.99997426659804434
-128.75,-0.002,1.0948559091335777
-128.75,-0.002,0.96144278606965172
-128.75,-0.002,1.0997941327843541
-128.75,-0.002,0.91592669563574525
-128.75,-0.002,0.9013946385016447
-128.75,-0.002,0.54152648642035728
-126.66666666666666,-0.0,0.46023526403273246
-126.66666666666666,-0.0,0.44925373134328345
-126.66666666666666,-0.0,0.4530299712004906
-126.66666666666666,-0.0,0.38854863612969626
-126.66666666666666,-0.0,0.40548614228928714
-126.66666666666666,-0.0,0.38831703551209473
-126.66666666666666,-0.0,0.46801370505960771
-126.66666666666666,-0.0,0.43835509950248741
-126.66666666666666,-0.0,0.40943384344102274
-126.66666666666666,-0.0,0.27039331643668457
-126.66666666666666,-0.0,0.21045812603648428
-126.66666666666666,-0.0005,0.58710756562017485
-126.66666666666666,-0.0005,0.57611940298507458
-126.66666666666666,-0.0005,0.54861039629439001
-126.66666666666666,-0.0005,0.45681935151827063
-126.66666666666666,-0.0005,0.65018050262870053
-126.66666666666666,-0.0005,0.70163697640828104
-126.66666666666666,-0.0005,0.65969701716306028
-126.66666666666666,-0.0005,0.52014925373134313
-126.66666666666666,-0.0005,0.40477757155239302
-126.66666666666666,-0.0005,0.47231391261111155
-126.66666666666666,-0.0005,0.22557900154400418
-126.66666666666666,-0.001,0.67377023334034047
-126.66666666666666,-0.001,0.77550603148640351
-126.66666666666666,-0.001,0.68036877083846137
-126.66666666666666,-0.001,0.58374737571010193
-126.66666666666666,-0.001,0.60612454966546592
-126.66666666666666,-0.001,0.61268733901414918
-126.66666666666666,-0.001,0.73516559489785105
-126.66666666666666,-0.001,0.64155944415851784
-126.66666666666666,-0.001,0.62378213101160851
-126.66666666666666,-0.001,0.68221393034825861
-126.66666666666666,-0.001,0.42872899652679997
-126.66666666666666,-0.0015,0.82785830598280485
-126.66666666666666,-0.0015,0.75621314006564111
-126.66666666666666,-0.0015,0.77695163215470697
-126.66666666666666,-0.0015,0.78739004254091849
-126.66666666666666,-0.0015,0.79070982003493007
-126.66666666666666,-0.0015,0.81681248927774908
-126.66666666666666,-0.0015,0.76941156287527868
-126.66666666666666,-0.0015,0.88973701306919328
-126.66666666666666,-0.0015,0.65316520844055592
-126.66666666666666,-0.0015,0.45203172964962413
-126.66666666666666,-0.0015,0.52192485846628922
-126.66666666666666,-0.002,0.8356135986733001
-126.66666666666666,-0.002,1.0201701283790836
-126.66666666666666,-0.002,0.81778606965174139
-126.66666666666666,-0.002,0.81907004519753701
-126.66666666666666,-0.002,0.872740372804784
-126.66666666666666,-0.002,1.0651171227197347
-126.66666666666666,-0.002,0.87225404490993452
-126.66666666666666,-0.002,0.92673700463201225
-126.66666666666666,-0.002,0.79464745239320633
-126.66666666666666,-0.002,0.97383815566886578
-126.66666666666666,-0.002,0.67854222040482526
-124.58333333333333,-0.0,0.40862900752247133
-124.58333333333333,-0.0,0.45101619561765627
-124.58333333333333,-0.0,0.46045940040235978
-124.58333333333333,-0.0,0.48393449419568813
-124.58333333333333,-0.0,0.41199456242028243
-124.58333333333333,-0.0,0.45007720020586711
-124.58333333333333,-0.0,0.45732794361525697
-124.58333333333333,-0.0,0.51981471950591862
-124.58333333333333,-0.0,0.45517241379310347
-124.58333333333333,-0.0,0.3881892620232173
-124.58333333333333,-0.0,0.25654745142213464
-124.58333333333333,-0.0005,0.62918167781780743
-124.58333333333333,-0.0005,0.62210499227997929
-124.58333333333333,-0.0005,0.50563561502830678
-124.58333333333333,-0.0005,0.53926917138445685
-124.58333333333333,-0.0005,0.53101679104477606
-124.58333333333333,-0.0005,0.71641791044776104
-124.58333333333333,-0.0005,0.56998254604041265
-124.58333333333333,-0.0005,0.54691645936981748
-124.58333333333333,-0.0005,0.40440041173443125
-124.58333333333333,-0.0005,0.43002717391304346
-124.58333333333333,-0.0005,0.2446638052904874
-124.58333333333333,-0.001,0.73793497714028078
-124.58333333333333,-0.001,0.74682517516983027
-124.58333333333333,-0.001,0.67988294343883404
-124.58333333333333,-0.001,0.61500068363854465
-124.58333333333333,-0.001,0.57952988679789463
-124.58333333333333,-0.001,0.69176594720290119
-124.58333333333333,-0.001,0.6184374774677337
-124.58333333333333,-0.001,0.64215131240349987
-124.58333333333333,-0.001,0.52982501286670103
-124.58333333333333,-0.001,0.4052912520729684
-124.58333333333333,-0.001,0.31235943569822128
-124.58333333333333,-0.0015,0.88497169325784886
-124.58333333333333,-0.0015,0.78618340083689486
-124.58333333333333,-0.0015,0.82857326617652372
-124.58333333333333,-0.0015,0.67311878109452727
-124.58333333333333,-0.0015,0.6929415422885572
-124.58333333333333,-0.0015,0.7228959369817578
-124.58333333333333,-0.0015,0.969084206483664
-124.58333333333333,-0.0015,0.87461278513094887
-124.58333333333333,-0.0015,0.75222844112769471
-124.58333333333333,-0.0015,0.69532503126444278
-124.58333333333333,-0.0015,0.56263510036026754
-124.58333333333333,-0.002,0.91583151739468471
-124.58333333333333,-0.002,0.86276948590381419
-124.58333333333333,-0.002,0.84978975263082979
-124.58333333333333,-0.002,0.95369000109683355
-124.58333333333333,-0.002,1.0205867215645907
-124.58333333333333,-0.002,0.87677180137050603
-124.58333333333333,-0.002,1.0270168146608727
-124.58333333333333,-0.002,1.0406669185716981
-124.58333333333333,-0.002,0.94391251290716216
-124.58333333333333,-0.002,0.71870325174294536
-124.58333333333333,-0.002,0.59470933564827999
-122.5,-0.0,0.42103588639872747
-122.5,-0.0,0.41422200812875509
-122.5,-0.0,0.4128173406019548
-122.5,-0.0,-0.0025812717235740301
-122.5,-0.0,-0.0024189397838396132
-122.5,-0.0,-0.0015266620421133248
-122.5,-0.0,0.0
-122.5,-0.0,0.0037575267353182062
-122.5,-0.0,0.34258726315232352
-122.5,-0.0,0.21520844055584151
-122.5,-0.0,0.19927946474523928
-122.5,-0.0005,0.58525476067936166
-122.5,-0.0005,0.58783542394410926
-122.5,-0.0005,0.51745538707173355
-122.5,-0.0005,0.060790345337680241
-122.5,-0.0005,0.8568097014925371
-122.5,-0.0005,0.82760675787728033
-122.5,-0.0005,0.77305712815234184
-122.5,-0.0005,0.7935241334556602
-122.5,-0.0005,0.52938754503345353
-122.5,-0.0005,0.54127911433295739
-122.5,-0.0005,0.4611168296448791
-122.5,-0.001,0.77920741121976322
-122.5,-0.001,0.79806342462303292
-122.5,-0.001,0.76106314063665781
-122.5,-0.001,0.61190950279692546
-122.5,-0.001,0.74845599588265554
-122.5,-0.001,0.89070856362863338
-122.5,-0.001,0.5791173785328676
-122.5,-0.001,0.78936048922056379
-122.5,-0.001,0.64020764969478861
-122.5,-0.001,0.59116906297565719
-122.5,-0.001,0.56142730873369284
-122.5,-0.0015,0.86765311374163656
-122.5,-0.0015,0.85097841679350861
-122.5,-0.0015,0.80171137890736599
-122.5,-0.0015,0.76232629953679854
-122.5,-0.0015,0.93695316520844041
-122.5,-0.0015,1.045265054040144
-122.5,-0.0015,1.0626865671641792
-122.5,-0.0015,0.98468594527363162
-122.5,-0.0015,0.86647458907991692
-122.5,-0.0015,0.62449229263518469
-122.5,-0.0015,0.57295442615226277
-122.5,-0.002,1.1831080446822493
-122.5,-0.002,1.1566137667806786
-122.5,-0.002,2.1830323617760254
-122.5,-0.002,1.4418002830052634
-122.5,-0.002,0.82271766625420217
-122.5,-0.002,1.2915594441585176
-122.5,-0.002,1.2757112211906754
-122.5,-0.002,1.1835398479301604
-122.5,-0.002,1.0177817807514153
-122.5,-0.002,0.95569582075959014
-122.5,-0.002,0.89909933093154915
-120.41666666666666,-0.0,0.57714033996683245
-120.41666666666666,-0.0,0.55258779242087419
-120.41666666666666,-0.0,0.5075145107794361
-120.41666666666666,-0.0,0.46388837178743109
-120.41666666666666,-0.0,0.60434894493051972
-120.41666666666666,-0.0,0.49796706124549672
-120.41666666666666,-0.0,0.48919197117858976
-120.41666666666666,-0.0,0.45201077943615264
-120.41666666666666,-0.0,0.4139600968013929
-120.41666666666666,-0.0,0.5251539505270848
-120.41666666666666,-0.0,0.25240884186661633
-120.41666666666666,-0.0005,0.51766209099025151
-120.41666666666666,-0.0005,0.58340195573854869
-120.41666666666666,-0.0005,0.50174227787011794
-120.41666666666666,-0.0005,0.50884424457606747
-120.41666666666666,-0.0005,0.63273541844199011
-120.41666666666666,-0.0005,0.63305308898545254
-120.41666666666666,-0.0005,0.58773839137645112
-120.41666666666666,-0.0005,0.56466803911477104
-120.41666666666666,-0.0005,0.39103656333154468
-120.41666666666666,-0.0005,0.38241860229660063
-120.41666666666666,-0.0005,0.34566298940082207
-120.41666666666666,-0.001,0.77845149253731349
-120.41666666666666,-0.001,0.66232629953679867
-120.41666666666666,-0.001,0.659747475173595
-120.41666666666666,-0.001,0.70120750414593691
-120.41666666666666,-0.001,0.70343488039255786
-120.41666666666666,-0.001,0.67680562703722758
-120.41666666666666,-0.001,0.6721778123323221
-120.41666666666666,-0.001,0.6303099885189436
-120.41666666666666,-0.001,0.63139475038600112
-120.41666666666666,-0.001,0.5723739791607998
-120.41666666666666,-0.001,0.51958955223880587
-120.41666666666666,-0.0015,0.86186309830159558
-120.41666666666666,-0.0015,0.83980146399700917
-120.41666666666666,-0.0015,0.78166373546281342
-120.41666666666666,-0.0015,0.7040705179585397
-120.41666666666666,-0.0015,0.86121475953565507
-120.41666666666666,-0.0015,0.74278121738268599
-120.41666666666666,-0.0015,0.7379626739113927
-120.41666666666666,-0.0015,0.70875159435207746
-120.41666666666666,-0.0015,0.70934122490993301
-120.41666666666666,-0.0015,0.60311647923259715
-120.41666666666666,-0.0015,0.50026083624562012
-120.41666666666666,-0.002,0.90316149747715313
-120.41666666666666,-0.002,0.86965265382551638
-120.41666666666666,-0.002,0.87138656632046096
-120.41666666666666,-0.002,0.85702307428375346
-120.41666666666666,-0.002,0.99804721446470301
-120.41666666666666,-0.002,1.0853334747718142
-120.41666666666666,-0.002,1.119664416769655
-120.41666666666666,-0.002,1.0437816892314387
-120.41666666666666,-0.002,0.93822553897180772
-120.41666666666666,-0.002,0.80516559959764034
-120.41666666666666,-0.002,0.59152762340778375
-118.33333333333333,-0.0,0.36383626554607096
-118.33333333333333,-0.0,0.38660862354892195
-118.33333333333333,-0.0,0.4354529436152571
-118.33333333333333,-0.0,0.37084911789272973
-118.33333333333333,-0.0,0.54794132784354099
-118.33333333333333,-0.0,0.55153917910447747
-118.33333333333333,-0.0,0.52027597859757813
-118.33333333333333,-0.0,0.45572176598268022
-118.33333333333333,-0.0,0.48898610396294401
-118.33333333333333,-0.0,0.39457080731096295
-118.33333333333333,-0.0,0.28978603816361237
-118.33333333333333,-0.0005,0.54253060037145595
-118.33333333333333,-0.0005,0.46481135986732997
-118.33333333333333,-0.0005,0.50333239463062063
-118.33333333333333,-0.0005,0.5378566030606462
-118.33333333333333,-0.0005,0.6229236195577712
-118.33333333333333,-0.0005,0.56902985074626844
-118.33333333333333,-0.0005,0.5563588308457712
-118.33333333333333,-0.0005,0.47373933706376392
-118.33333333333333,-0.0005,0.41206107145432247
-118.33333333333333,-0.0005,0.57361866459992861
-118.33333333333333,-0.0005,0.27961458530134131
-118.33333333333333,-0.001,0.66747297992794641
-118.33333333333333,-0.001,0.64897212052942854
-118.33333333333333,-0.001,0.58631322553897192
-118.33333333333333,-0.001,0.56356150283067419
-118.33333333333333,-0.001,0.69739842454394685
-118.33333333333333,-0.001,0.58548636129696319
-118.33333333333333,-0.001,0.5955888660147538
-118.33333333333333,-0.001,0.60691334991708124
-118.33333333333333,-0.001,0.41917138445702523
-118.33333333333333,-0.001,0.71482211583591482
-118.33333333333333,-0.001,0.37510364842454402
-118.33333333333333,-0.0015,0.69796849087893875
-118.33333333333333,-0.0015,0.74759115813338362
-118.33333333333333,-0.0015,0.78488412368537075
-118.33333333333333,-0.0015,0.6342625159720523
-118.33333333333333,-0.0015,0.65851775604734941
-118.33333333333333,-0.0015,0.93052144341583209
-118.33333333333333,-0.0015,0.92987647967061249
-118.33333333333333,-0.0015,0.85359660033167506
-118.33333333333333,-0.0015,0.73405172413793096
-118.33333333333333,-0.0015,0.68398573171876476
-118.33333333333333,-0.0015,0.47632611391881752
-118.33333333333333,-0.002,0.85896467031928969
-118.33333333333333,-0.002,0.93874378109452739
-118.33333333333333,-0.002,0.81291816778178072
-118.33333333333333,-0.002,0.82234660033167506
-118.33333333333333,-0.002,0.96586228692602583
-118.33333333333333,-0.002,0.93278435409161098
-118.33333333333333,-0.002,0.91500829187396349
-118.33333333333333,-0.002,1.0523561438092555
-118.33333333333333,-0.002,0.94149734834075516
-118.33333333333333,-0.002,0.74350212589534592
-118.33333333333333,-0.002,0.60270985006917155
-116.25,-0.0,0.37978667269712052
-116.25,-0.0,0.3695601825952694
-116.25,-0.0,0.38660576428203808
-116.25,-0.0,0.44498198661863103
-116.25,-0.0,0.41164460715291462
-116.25,-0.0,0.42539904643449417
-116.25,-0.0,0.43749356664951111
-116.25,-0.0,0.40365878938640132
-116.25,-0.0,0.26091096242923323
-116.25,-0.0,0.26062789500771993
-116.25,-0.0,0.21543785109668084
-116.25,-0.0005,0.47991811774461024
-116.25,-0.0005,0.50437467833247562
-116.25,-0.0005,0.49186444825055053
-116.25,-0.0005,0.49593968562982199
-116.25,-0.0005,0.5020729684908789
-116.25,-0.0005,0.55638188368502295
-116.25,-0.0005,0.65231600617601626
-116.25,-0.0005,0.59539372104992272
-116.25,-0.0005,0.55707362425128482
-116.25,-0.0005,0.31160576428203812
-116.25,-0.0005,0.32365517350916434
-116.25,-0.001,0.60187868282699963
-116.25,-0.001,0.64411133985246183
-116.25,-0.001,0.63878023674729789
-116.25,-0.001,0.56278950077200207
-116.25,-0.001,0.5751752824346329
-116.25,-0.001,0.66711280553752961
-116.25,-0.001,0.68455229355788916
-116.25,-0.001,0.67286412763767367
-116.25,-0.001,0.61135271916280665
-116.25,-0.001,0.44812396351575456
-116.25,-0.001,0.47449396851359649
-116.25,-0.0015,0.75497512437810954
-116.25,-0.0015,0.71266297821238633
-116.25,-0.0015,0.69276891405043739
-116.25,-0.0015,0.76046193085206903
-116.25,-0.0015,0.6544068450849202
-116.25,-0.0015,0.88177681482166337
-116.25,-0.0015,0.94671952736318399
-116.25,-0.0015,0.76921357036187077
-116.25,-0.0015,0.93535340538685863
-116.25,-0.0015,0.79871342602199635
-116.25,-0.0015,0.66800651323942395
-116.25,-0.002,1.0851518270715388
-116.25,-0.002,1.141569495025671
-116.25,-0.002,1.0494662106135986
-116.25,-0.002,0.97627380339680903
-116.25,-0.002,0.94237672397506156
-116.25,-0.002,1.141896456474202
-116.25,-0.002,1.2713839021674844
-116.25,-0.002,1.1536520337824727
-116.25,-0.002,0.90192523298997962
-116.25,-0.002,0.8064085872234863
-116.25,-0.002,0.71521348951445296
-114.16666666666666,-0.0,0.46947446674672622
-114.16666666666666,-0.0,0.3820712483680887
-114.16666666666666,-0.0,0.41600617601646944
-114.16666666666666,-0.0,0.42295564431364302
-114.16666666666666,-0.0,0.38947503860010296
-114.16666666666666,-0.0,0.40675004851628388
-114.16666666666666,-0.0,0.42695377280265345
-114.16666666666666,-0.0,0.40661276948590386
-114.16666666666666,-0.0,0.32091913848479131
-114.16666666666666,-0.0,0.4848944930519814
-114.16666666666666,-0.0,0.21613351234669628
-114.16666666666666,-0.0005,0.48185957007415747
-114.16666666666666,-0.0005,0.53585609687411995
-114.16666666666666,-0.0005,0.53133906499160499
-114.16666666666666,-0.0005,0.46255700663349925
-114.16666666666666,-0.0005,0.54428718476582616
-114.16666666666666,-0.0005,0.49384971693257829
-114.16666666666666,-0.0005,0.47934854031728158
-114.16666666666666,-0.0005,0.49817170975722486
-114.16666666666666,-0.0005,0.43050373134328368
-114.16666666666666,-0.0005,0.42246805701626799
-114.16666666666666,-0.0005,0.334700123739337
-114.16666666666666,-0.001,0.63152985074626855
-114.16666666666666,-0.001,0.68356859006268844
-114.16666666666666,-0.001,0.54219634585692211
-114.16666666666666,-0.001,0.51945445187853845
-114.16666666666666,-0.001,0.695584577114428
-114.16666666666666,-0.001,0.60989862010701201
-114.16666666666666,-0.001,0.75537828100874949
-114.16666666666666,-0.001,0.69766672964292464
-114.16666666666666,-0.001,0.5390846400906858
-114.16666666666666,-0.001,0.68014096185737971
-114.16666666666666,-0.001,0.34566056523976818
-114.16666666666666,-0.0015,0.71507048092868997
-114.16666666666666,-0.0015,0.7910150047634168
-114.16666666666666,-0.0015,0.69148224395265068
-114.16666666666666,-0.0015,0.67576453397348901
-114.16666666666666,-0.0015,0.75265794316090773
-114.16666666666666,-0.0015,0.85386001029336067
-114.16666666666666,-0.0015,0.79446517412935336
-114.16666666666666,-0.0015,0.75615112678551843
-114.16666666666666,-0.0015,0.64111121090955281
-114.16666666666666,-0.0015,0.61730410447761197
-114.16666666666666,-0.0015,0.56194812727144428
-114.16666666666666,-0.002,0.84854031728151691
-114.16666666666666,-0.002,0.92738033968090572
-114.16666666666666,-0.002,0.79125008391326723
-114.16666666666666,-0.002,0.89509729831853369
-114.16666666666666,-0.002,0.98661409931474742
-114.16666666666666,-0.002,0.77907790049188763
-114.16666666666666,-0.002,0.86067170794961356
-114.16666666666666,-0.002,0.95498251748251728
-114.16666666666666,-0.002,0.85032385243593378
-114.16666666666666,-0.002,0.92314469320066339
-114.16666666666666,-0.002,0.6430426979028907
-112.08333333333333,-0.0,0.38250979948741143
-112.08333333333333,-0.0,0.37118461252066876
-112.08333333333333,-0.0,0.4131881575727917
-112.08333333333333,-0.0,0.35378281008749363
-112.08333333333333,-0.0,0.4279755644565777
-112.08333333333333,-0.0,0.50290787442099838
